sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id,paper_region,f1_mean_hz,f1_std_hz,f2_mean_hz,f2_std_hz,f3_mean_hz,f3_std_hz
0712_row_00024381,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1243.wav,0.90438,1.08272,低元音,a,薄,208JXthtzm11243薄,08泾县,03桃花潭,02翟大顺,08泾县,383.6097412109375,187.8182373046875,795.5540161132812,84.80630493164062,2284.056396484375,772.4210205078125
0712_row_00024382,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1252.wav,0.68749,1.011,低元音,a,庄,208JXthtzm11252庄,08泾县,03桃花潭,02翟大顺,08泾县,418.14166259765625,160.85671997070312,1317.9610595703125,365.6921081542969,2604.61865234375,378.54998779296875
0712_row_00024383,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1286.wav,0.9083,1.1136,中高元音,o,恭,208JXthtzm11286恭,08泾县,03桃花潭,02翟大顺,08泾县,339.9134826660156,92.54303741455078,872.9771728515625,111.13140106201172,2141.624267578125,638.9449462890625
0712_row_00024384,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1304.wav,1.13611,1.4105,中高元音,o,说,,08泾县,03桃花潭,02翟大顺,08泾县,398.5812072753906,279.0116271972656,1346.82421875,627.4962768554688,2427.84228515625,725.0072631835938
0712_row_00024385,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1305.wav,0.80338,0.93139,低元音,a,爸,208JXthtzm11305爸,08泾县,03桃花潭,02翟大顺,08泾县,529.970947265625,277.35943603515625,980.4175415039062,206.28799438476562,2072.4794921875,978.2007446289062
0712_row_00024386,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1306.wav,0.94523,1.10957,低元音,a,白,208JXthtzm11306白,08泾县,03桃花潭,02翟大顺,08泾县,422.07659912109375,197.45095825195312,936.2494506835938,232.79351806640625,1534.82763671875,140.32260131835938
0712_row_00024387,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1314.wav,0.61004,0.94932,低元音,a,穿,,08泾县,03桃花潭,02翟大顺,08泾县,357.135986328125,168.32391357421875,1235.458251953125,746.7390747070312,2401.125244140625,363.6642150878906
0712_row_00024388,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1318.wav,0.56522,0.84897,中高元音,o,波,208JXthtzm11318波,08泾县,03桃花潭,02翟大顺,08泾县,305.2095947265625,41.51864242553711,577.4837036132812,100.53555297851562,2676.7109375,290.84930419921875
0712_row_00024389,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1322.wav,0.82003,1.31888,中高元音,o,弘,,08泾县,03桃花潭,02翟大顺,08泾县,406.7065124511719,215.244873046875,1008.4581298828125,570.0104370117188,2305.020751953125,628.4345703125
0712_row_00024390,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1324.wav,0.65001,0.80284,低元音,a,压,208JXthtzm11324压,08泾县,03桃花潭,02翟大顺,08泾县,627.2423706054688,211.3833770751953,946.7117919921875,88.15289306640625,2868.916015625,889.763916015625
0712_row_00024391,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/02翟大顺/ch1/1325.wav,0.53345,0.75595,中低元音,ɛ,页,208JXthtzm11325页,08泾县,03桃花潭,02翟大顺,08泾县,411.65460205078125,199.8628692626953,1509.841552734375,657.3980712890625,2456.007080078125,859.679931640625
0712_row_00024392,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0001.wav,1.36166,1.55996,中高元音,o,多,208JXthtqm10001多,08泾县,03桃花潭,03潘兴,08泾县,335.46246337890625,7.752170085906982,832.1055297851562,159.2168426513672,2545.748779296875,106.20870971679688
0712_row_00024393,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0003.wav,0.72031,0.93794,低元音,a,大,208JXthtqm10003大,08泾县,03桃花潭,03潘兴,08泾县,375.85186767578125,187.16273498535156,839.0026245117188,292.5583801269531,2609.275634765625,384.1704406738281
0712_row_00024394,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0013.wav,0.96328,1.20515,中高元音,o,破,,08泾县,03桃花潭,03潘兴,08泾县,347.5790100097656,181.29966735839844,782.009765625,249.46681213378906,2473.376220703125,480.1330871582031
0712_row_00024395,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0015.wav,0.99686,1.30626,中高元音,o,磨,208JXthtqm10015磨,08泾县,03桃花潭,03潘兴,08泾县,303.0194091796875,39.50656509399414,682.256591796875,122.60456848144531,2426.170654296875,530.3594360351562
0712_row_00024396,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0016.wav,1.145,1.4288,中高元音,o,磨,,08泾县,03桃花潭,03潘兴,08泾县,303.7734680175781,60.46101760864258,767.0674438476562,67.3618392944336,2638.17236328125,234.48947143554688
0712_row_00024397,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0022.wav,1.0799,1.29016,中高元音,o,过,208JXthtqm10022过,08泾县,03桃花潭,03潘兴,08泾县,336.1814270019531,31.03923797607422,700.2291259765625,19.404525756835938,2554.485595703125,376.8211669921875
0712_row_00024398,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0028.wav,1.38001,1.60126,低元音,a,把,208JXthtqm10028把,08泾县,03桃花潭,03潘兴,08泾县,438.9834899902344,99.2546615600586,731.6634521484375,64.13570404052734,2698.19140625,493.9369201660156
0712_row_00024399,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0030.wav,0.80454,1.07004,低元音,a,马,,08泾县,03桃花潭,03潘兴,08泾县,384.9992370605469,137.09982299804688,780.1891479492188,47.033180236816406,2755.62158203125,496.02386474609375
0712_row_00024400,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0031.wav,1.01085,1.2335,低元音,a,骂,208JXthtqm10031骂,08泾县,03桃花潭,03潘兴,08泾县,588.3203735351562,222.0360870361328,1086.8519287109375,153.31654357910156,2201.540283203125,491.1045227050781
0712_row_00024401,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0032.wav,0.76861,1.176,低元音,a,茶,,08泾县,03桃花潭,03潘兴,08泾县,551.9659423828125,212.2358856201172,1016.4329833984375,593.0851440429688,2794.306640625,262.3371276855469
0712_row_00024402,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0033.wav,0.91793,1.28183,低元音,a,沙,,08泾县,03桃花潭,03潘兴,08泾县,482.00775146484375,244.04327392578125,1066.872314453125,367.47625732421875,2735.02099609375,258.883056640625
0712_row_00024403,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0034.wav,0.99093,1.34129,低元音,a,假,208JXthtqm10034假,08泾县,03桃花潭,03潘兴,08泾县,504.89874267578125,38.229671478271484,743.5655517578125,41.801597595214844,2726.345947265625,325.13958740234375
0712_row_00024404,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0035.wav,0.85508,1.10953,低元音,a,嫁,208JXthtqm10035嫁,08泾县,03桃花潭,03潘兴,08泾县,506.5294189453125,55.6217155456543,778.1094970703125,72.7456283569336,2568.697265625,454.752197265625
0712_row_00024405,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0041.wav,0.70028,1.02525,中低元音,ɛ,姐,208JXthtqm10041姐,08泾县,03桃花潭,03潘兴,08泾县,665.5145263671875,234.2003173828125,1244.6380615234375,358.3198547363281,2328.531494140625,520.5957641601562
0712_row_00024406,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0042.wav,0.75387,0.97184,中低元音,ɛ,借,208JXthtqm10042借,08泾县,03桃花潭,03潘兴,08泾县,532.103271484375,331.3833312988281,1043.113037109375,444.208740234375,2526.74267578125,396.2754211425781
0712_row_00024407,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0043.wav,0.44722,1.03223,中低元音,ɛ,写,,08泾县,03桃花潭,03潘兴,08泾县,433.9847717285156,148.34808349609375,1164.927490234375,552.7081298828125,2653.6435546875,184.17974853515625
0712_row_00024408,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0045.wav,0.98138,1.27995,中低元音,ɛ,谢,,08泾县,03桃花潭,03潘兴,08泾县,414.7357482910156,128.0905303955078,1285.1768798828125,473.0826721191406,2534.000244140625,135.3378448486328
0712_row_00024409,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0046.wav,0.7892,1.14936,中高元音,ə,车,,08泾县,03桃花潭,03潘兴,08泾县,527.8871459960938,83.1513900756836,936.9911499023438,295.6541748046875,2811.0517578125,133.0009765625
0712_row_00024410,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0047.wav,0.72663,1.1357,中高元音,ə,蛇,,08泾县,03桃花潭,03潘兴,08泾县,466.2701721191406,130.35118103027344,1089.6964111328125,419.2938232421875,2729.78271484375,342.5436096191406
0712_row_00024411,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0048.wav,1.18032,1.43209,中高元音,ə,射,,08泾县,03桃花潭,03潘兴,08泾县,411.6268005371094,110.38980102539062,1630.195068359375,551.061279296875,2508.89990234375,156.50816345214844
0712_row_00024412,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0049.wav,0.91189,1.16543,中高元音,ə,爷,208JXthtqm10049爷,08泾县,03桃花潭,03潘兴,08泾县,320.86639404296875,23.748910903930664,1336.4471435546875,221.93145751953125,2780.32470703125,345.4909973144531
0712_row_00024413,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0050.wav,1.01108,1.33461,中低元音,ɛ,野,208JXthtqm10050野,08泾县,03桃花潭,03潘兴,08泾县,409.4285583496094,108.84132385253906,1209.94873046875,535.2693481445312,2534.03955078125,269.89837646484375
0712_row_00024414,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0051.wav,1.20266,1.4722,中高元音,ə,夜,208JXthtqm10051夜,08泾县,03桃花潭,03潘兴,08泾县,426.96484375,107.23792266845703,1177.6717529296875,437.5349426269531,2518.78466796875,192.4783477783203
0712_row_00024415,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0052.wav,0.84439,1.11202,低元音,a,瓜,208JXthtqm10052瓜,08泾县,03桃花潭,03潘兴,08泾县,445.1343994140625,67.09846496582031,685.2796630859375,72.13046264648438,2750.093505859375,182.3894805908203
0712_row_00024416,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0054.wav,0.74605,1.08471,低元音,a,花,,08泾县,03桃花潭,03潘兴,08泾县,508.3119812011719,151.2823944091797,879.6934814453125,273.39990234375,2628.3564453125,348.78741455078125
0712_row_00024417,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0055.wav,0.8104,1.03295,低元音,a,化,208JXthtqm10055化,08泾县,03桃花潭,03潘兴,08泾县,366.0774841308594,91.21629333496094,686.830810546875,26.235185623168945,2516.576416015625,621.4370727539062
0712_row_00024418,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0056.wav,1.48954,1.77399,低元音,a,华,208JXthtqm10056华,08泾县,03桃花潭,03潘兴,08泾县,385.0372314453125,113.660400390625,668.9803466796875,72.29353332519531,2189.052734375,865.7424926757812
0712_row_00024419,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0058.wav,0.92678,1.17069,高元音,u,布,208JXthtqm10058布,08泾县,03桃花潭,03潘兴,08泾县,355.5924072265625,41.37762451171875,728.2451782226562,149.59661865234375,2590.39794921875,501.60052490234375
0712_row_00024420,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0059.wav,1.09184,1.3405,高元音,u,铺,208JXthtqm10059铺,08泾县,03桃花潭,03潘兴,08泾县,351.69427490234375,133.7159881591797,888.2294311523438,263.8988952636719,2559.66064453125,290.1977844238281
0712_row_00024421,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0065.wav,1.06809,1.30467,高元音,u,杜,208JXthtqm10065杜,08泾县,03桃花潭,03潘兴,08泾县,336.9346618652344,36.391876220703125,811.2864379882812,158.9996795654297,2486.420654296875,448.3622131347656
0712_row_00024422,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0068.wav,0.85184,1.07618,高元音,u,租,208JXthtqm10068租,08泾县,03桃花潭,03潘兴,08泾县,386.7728576660156,84.37632751464844,1062.209716796875,348.8463439941406,2474.921630859375,454.04510498046875
0712_row_00024423,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0072.wav,1.43037,1.75981,高元音,u,古,208JXthtqm10072古,08泾县,03桃花潭,03潘兴,08泾县,325.26300048828125,51.290428161621094,661.632080078125,44.979454040527344,2612.82470703125,159.87179565429688
0712_row_00024424,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0076.wav,1.34845,1.54285,高元音,u,五,208JXthtqm10076五,08泾县,03桃花潭,03潘兴,08泾县,492.2962951660156,23.821191787719727,753.3600463867188,57.514713287353516,2615.119140625,75.13672637939453
0712_row_00024425,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0079.wav,1.46809,1.74592,高元音,u,户,208JXthtqm10079户,08泾县,03桃花潭,03潘兴,08泾县,306.34954833984375,28.90633773803711,646.6840209960938,125.29084777832031,2061.6298828125,806.600830078125
0712_row_00024426,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0080.wav,1.2209,1.45952,高元音,u,乌,208JXthtqm10080乌,08泾县,03桃花潭,03潘兴,08泾县,313.334228515625,39.69111633300781,708.4320068359375,49.997467041015625,1750.23486328125,897.833740234375
0712_row_00024427,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0081.wav,1.05562,1.34842,高元音,y,女,208JXthtqm10081女,08泾县,03桃花潭,03潘兴,08泾县,303.34661865234375,15.901256561279297,958.8465576171875,31.869653701782227,2525.073974609375,33.27633285522461
0712_row_00024428,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0084.wav,1.05448,1.31545,高元音,u,猪,208JXthtqm10084猪,08泾县,03桃花潭,03潘兴,08泾县,404.3843688964844,205.56101989746094,1037.6134033203125,435.2951965332031,2457.33251953125,449.4968566894531
0712_row_00024429,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0085.wav,0.93083,1.21332,高元音,u,除,,08泾县,03桃花潭,03潘兴,08泾县,398.8339538574219,237.28585815429688,1047.03076171875,426.80206298828125,2520.155517578125,284.4033508300781
0712_row_00024430,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0086.wav,0.63807,0.87119,高元音,u,初,,08泾县,03桃花潭,03潘兴,08泾县,324.653564453125,115.68174743652344,979.280517578125,261.8168640136719,2533.558837890625,300.89532470703125
0712_row_00024431,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0087.wav,0.76265,0.974,中高元音,o,锄,208JXthtqm10087锄,08泾县,03桃花潭,03潘兴,08泾县,297.25506591796875,101.55813598632812,969.6305541992188,263.08551025390625,2299.15380859375,460.4075927734375
0712_row_00024432,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0088.wav,0.60494,1.03891,高元音,u,所,,08泾县,03桃花潭,03潘兴,08泾县,341.4844665527344,163.9746856689453,945.9376831054688,470.820068359375,2734.76904296875,127.81409454345703
0712_row_00024433,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0089.wav,0.87813,1.38006,高元音,u,书,,08泾县,03桃花潭,03潘兴,08泾县,433.4807434082031,210.98069763183594,1098.30126953125,535.142333984375,2469.247802734375,548.4443359375
0712_row_00024434,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0090.wav,0.9023,1.36692,高元音,u,鼠,,08泾县,03桃花潭,03潘兴,08泾县,442.2031555175781,242.6688690185547,1224.24560546875,578.7301635742188,2689.4453125,246.71353149414062
0712_row_00024435,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0092.wav,1.08639,1.43704,高元音,y,举,,08泾县,03桃花潭,03潘兴,08泾县,354.78546142578125,273.8578796386719,1716.2471923828125,164.78086853027344,2115.124755859375,254.09820556640625
0712_row_00024436,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0093.wav,0.91178,1.13312,高元音,y,锯,208JXthtqm10093锯,08泾县,03桃花潭,03潘兴,08泾县,342.9217224121094,166.44094848632812,1288.1419677734375,103.04114532470703,2669.060791015625,345.4699401855469
0712_row_00024437,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0094.wav,0.67947,1.03252,高元音,y,去,,08泾县,03桃花潭,03潘兴,08泾县,687.5071411132812,486.5921630859375,1739.532470703125,691.1412353515625,3035.2607421875,241.45518493652344
0712_row_00024438,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0095.wav,1.06485,1.35827,高元音,y,渠,,08泾县,03桃花潭,03潘兴,08泾县,359.9127502441406,259.8887634277344,1543.2618408203125,406.24664306640625,2367.45751953125,231.54837036132812
0712_row_00024439,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0096.wav,0.81154,1.08509,高元音,y,鱼,208JXthtqm10096鱼,08泾县,03桃花潭,03潘兴,08泾县,284.70111083984375,17.225889205932617,1026.304443359375,23.352922439575195,2468.5283203125,33.19572448730469
0712_row_00024440,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/03桃花潭/03潘兴/ch1/0097.wav,0.59243,1.12026,高元音,y,许,,08泾县,03桃花潭,03潘兴,08泾县,382.1522521972656,322.7974548339844,1588.2266845703125,318.4794616699219,2322.2412109375,285.90167236328125
