sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id
0712_row_00025584,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0843.wav,0.885,1.17554,低元音,a,白,208JXmlzm10843白,08泾县,04茂林,02王火保
0712_row_00025585,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0845.wav,1.11287,1.45091,中高元音,e,择,,08泾县,04茂林,02王火保
0712_row_00025586,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0845.wav,2.54051,2.78892,中高元音,e,择,208JXmlzm10845择,08泾县,04茂林,02王火保
0712_row_00025587,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0861.wav,1.06278,1.44164,高元音,i,明,208JXmlzm10861明,08泾县,04茂林,02王火保
0712_row_00025588,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0862.wav,1.20236,1.53316,高元音,i,命,208JXmlzm10862命,08泾县,04茂林,02王火保
0712_row_00025589,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0869.wav,0.88997,1.23448,高元音,i,名,208JXmlzm10869名,08泾县,04茂林,02王火保
0712_row_00025590,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0878.wav,1.33997,1.64947,中高元音,ə,正,208JXmlzm10878正,08泾县,04茂林,02王火保
0712_row_00025591,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0879.wav,1.21781,1.56848,中高元音,ə,声,,08泾县,04茂林,02王火保
0712_row_00025592,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0893.wav,1.67235,2.03283,高元音,i,听,,08泾县,04茂林,02王火保
0712_row_00025593,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0894.wav,1.15739,1.49539,高元音,i,停,208JXmlzm10894停,08泾县,04茂林,02王火保
0712_row_00025594,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0896.wav,1.9265,2.26971,中高元音,ə,定,,08泾县,04茂林,02王火保
0712_row_00025595,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0897.wav,0.77385,1.11505,高元音,i,零,208JXmlzm10897零,08泾县,04茂林,02王火保
0712_row_00025596,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0910.wav,0.94866,1.21182,中高元音,ə,横,208JXmlzm10910横,08泾县,04茂林,02王火保
0712_row_00025597,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0914.wav,2.37702,2.67219,中高元音,ə,永,208JXmlzm10914永,08泾县,04茂林,02王火保
0712_row_00025598,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0917.wav,1.01158,1.21011,中高元音,o,东,208JXmlzm10917东,08泾县,04茂林,02王火保
0712_row_00025599,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0918.wav,0.79113,1.03446,中高元音,o,懂,208JXmlzm10918懂,08泾县,04茂林,02王火保
0712_row_00025600,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0919.wav,1.48093,1.74707,中高元音,o,冻,208JXmlzm10919冻,08泾县,04茂林,02王火保
0712_row_00025601,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0922.wav,0.80908,1.12264,中高元音,o,痛,208JXmlzm10922痛,08泾县,04茂林,02王火保
0712_row_00025602,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0924.wav,0.74402,0.98804,中高元音,o,动,208JXmlzm10924动,08泾县,04茂林,02王火保
0712_row_00025603,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0932.wav,1.30422,1.6035,中高元音,o,孔,208JXmlzm10932孔,08泾县,04茂林,02王火保
0712_row_00025604,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0934.wav,0.67676,1.06414,中高元音,o,红,,08泾县,04茂林,02王火保
0712_row_00025605,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0936.wav,0.79648,1.0693,高元音,u,木,208JXmlzm10936木,08泾县,04茂林,02王火保
0712_row_00025606,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0943.wav,0.80436,1.03862,中高元音,o,冬,208JXmlzm10943冬,08泾县,04茂林,02王火保
0712_row_00025607,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0946.wav,0.92,1.25691,中高元音,o,松,,08泾县,04茂林,02王火保
0712_row_00025608,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0962.wav,1.98889,2.27858,高元音,u,服,,08泾县,04茂林,02王火保
0712_row_00025609,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0972.wav,1.55546,1.87108,中高元音,o,肉,208JXmlzm10972肉,08泾县,04茂林,02王火保
0712_row_00025610,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0974.wav,0.96256,1.22807,高元音,y,育,208JXmlzm10974育,08泾县,04茂林,02王火保
0712_row_00025611,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0980.wav,0.9798,1.32801,中高元音,o,松,208JXmlzm10980松,08泾县,04茂林,02王火保
0712_row_00025612,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/0985.wav,1.25479,1.498,中高元音,o,恭,208JXmlzm10985恭,08泾县,04茂林,02王火保
0712_row_00025613,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1001.wav,0.96845,1.23238,低元音,a,他,208JXmlzm11001他,08泾县,04茂林,02王火保
0712_row_00025614,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1001.wav,2.34668,2.57868,低元音,a,他,208JXmlzm11001他,08泾县,04茂林,02王火保
0712_row_00025615,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1014.wav,1.04208,1.26178,低元音,a,把,208JXmlzm11014把,08泾县,04茂林,02王火保
0712_row_00025616,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1017.wav,1.42102,1.75474,低元音,a,麻,208JXmlzm11017麻,08泾县,04茂林,02王火保
0712_row_00025617,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1019.wav,0.96406,1.22247,低元音,a,家,208JXmlzm11019家,08泾县,04茂林,02王火保
0712_row_00025618,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1025.wav,0.84555,1.08373,中高元音,ə,者,208JXmlzm11025者,08泾县,04茂林,02王火保
0712_row_00025619,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1026.wav,1.63713,1.92095,中高元音,ə,社,208JXmlzm11026社,08泾县,04茂林,02王火保
0712_row_00025620,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1038.wav,2.00406,2.35543,高元音,u,苏,,08泾县,04茂林,02王火保
0712_row_00025621,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1043.wav,0.96662,1.22265,中高元音,ə,着,208JXmlzm11043着,08泾县,04茂林,02王火保
0712_row_00025622,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1061.wav,2.61224,2.92895,中低元音,ɛ,界,208JXmlzm11061界,08泾县,04茂林,02王火保
0712_row_00025623,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1062.wav,3.10164,3.42357,中低元音,ɛ,介,208JXmlzm11062介,08泾县,04茂林,02王火保
0712_row_00025624,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1078.wav,1.37416,1.67832,高元音,u,队,208JXmlzm11078队,08泾县,04茂林,02王火保
0712_row_00025625,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1082.wav,1.31703,1.66125,低元音,a,淮,208JXmlzm11082淮,08泾县,04茂林,02王火保
0712_row_00025626,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1106.wav,0.99936,1.36669,高元音,i,希,,08泾县,04茂林,02王火保
0712_row_00025627,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1122.wav,0.98186,1.37947,低元音,a,帽,208JXmlzm11122帽,08泾县,04茂林,02王火保
0712_row_00025628,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1125.wav,0.69728,1.08103,低元音,a,牢,208JXmlzm11125牢,08泾县,04茂林,02王火保
0712_row_00025629,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1141.wav,1.12413,1.55683,中高元音,o,猴,,08泾县,04茂林,02王火保
0712_row_00025630,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1160.wav,1.1704,1.51106,低元音,a,谈,,08泾县,04茂林,02王火保
0712_row_00025631,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1166.wav,3.74818,4.0612,低元音,a,咸,,08泾县,04茂林,02王火保
0712_row_00025632,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1172.wav,1.02403,1.39098,高元音,i,签,,08泾县,04茂林,02王火保
0712_row_00025633,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1173.wav,1.88165,2.22321,低元音,a,闪,,08泾县,04茂林,02王火保
0712_row_00025634,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1175.wav,1.69032,1.92057,低元音,a,淹,208JXmlzm11175淹,08泾县,04茂林,02王火保
0712_row_00025635,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1176.wav,2.43312,2.65386,高元音,i,贴,208JXmlzm11176贴,08泾县,04茂林,02王火保
0712_row_00025636,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1193.wav,2.1988,2.63771,高元音,i,便,,08泾县,04茂林,02王火保
0712_row_00025637,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1198.wav,1.34434,1.64917,高元音,i,捏,208JXmlzm11198捏,08泾县,04茂林,02王火保
0712_row_00025638,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1207.wav,1.31024,1.66073,低元音,a,川,,08泾县,04茂林,02王火保
0712_row_00025639,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1209.wav,1.03921,1.42213,高元音,u,圈,,08泾县,04茂林,02王火保
0712_row_00025640,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1219.wav,1.63739,1.87308,中高元音,e,决,208JXmlzm11219决,08泾县,04茂林,02王火保
0712_row_00025641,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1226.wav,1.25618,1.5034,中高元音,ə,笨,208JXmlzm11226笨,08泾县,04茂林,02王火保
0712_row_00025642,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1229.wav,1.42509,1.69274,中高元音,e,核,208JXmlzm11229核,08泾县,04茂林,02王火保
0712_row_00025643,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1243.wav,1.28422,1.59672,低元音,a,薄,208JXmlzm11243薄,08泾县,04茂林,02王火保
0712_row_00025644,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1252.wav,1.70882,1.93839,低元音,a,庄,208JXmlzm11252庄,08泾县,04茂林,02王火保
0712_row_00025645,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1286.wav,1.34518,1.56826,中高元音,o,恭,208JXmlzm11286恭,08泾县,04茂林,02王火保
0712_row_00025646,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1304.wav,0.77654,1.12759,中高元音,o,说,,08泾县,04茂林,02王火保
0712_row_00025647,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1305.wav,1.71635,1.91693,低元音,a,爸,208JXmlzm11305爸,08泾县,04茂林,02王火保
0712_row_00025648,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1306.wav,1.0619,1.35909,低元音,a,白,208JXmlzm11306白,08泾县,04茂林,02王火保
0712_row_00025649,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1314.wav,1.0116,1.36384,低元音,a,穿,,08泾县,04茂林,02王火保
0712_row_00025650,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1318.wav,1.79236,2.01437,中高元音,o,波,208JXmlzm11318波,08泾县,04茂林,02王火保
0712_row_00025651,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1322.wav,1.03307,1.38707,中高元音,o,弘,208JXmlzm11322弘,08泾县,04茂林,02王火保
0712_row_00025652,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1324.wav,1.0488,1.30694,低元音,a,压,208JXmlzm11324压,08泾县,04茂林,02王火保
0712_row_00025653,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1324.wav,1.94681,2.28797,低元音,a,压,208JXmlzm11324压,08泾县,04茂林,02王火保
0712_row_00025654,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/02王火保/ch1/1325.wav,0.87595,1.1742,中低元音,ɛ,页,208JXmlzm11325页,08泾县,04茂林,02王火保
0712_row_00025655,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0001.wav,1.26041,1.51908,中高元音,o,多,208JXmlqm10001多,08泾县,04茂林,03纪伟
0712_row_00025656,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0003.wav,1.46824,1.83783,低元音,a,大,208JXmlqm10003大,08泾县,04茂林,03纪伟
0712_row_00025657,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0013.wav,0.88437,1.22946,中高元音,o,破,208JXmlqm10013破,08泾县,04茂林,03纪伟
0712_row_00025658,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0015.wav,1.04246,1.49219,中高元音,o,磨,,08泾县,04茂林,03纪伟
0712_row_00025659,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0016.wav,0.52444,0.83583,中高元音,o,磨,,08泾县,04茂林,03纪伟
0712_row_00025660,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0022.wav,0.86202,1.28936,中高元音,o,过,208JXmlqm10022过,08泾县,04茂林,03纪伟
0712_row_00025661,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0028.wav,1.1548,1.4435,低元音,a,把,208JXmlqm10028把,08泾县,04茂林,03纪伟
0712_row_00025662,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0030.wav,0.79394,1.17129,低元音,a,马,,08泾县,04茂林,03纪伟
0712_row_00025663,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0032.wav,0.9435,1.32715,低元音,a,茶,,08泾县,04茂林,03纪伟
0712_row_00025664,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0033.wav,0.95563,1.50292,低元音,a,沙,,08泾县,04茂林,03纪伟
0712_row_00025665,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0034.wav,1.24728,1.57879,低元音,a,假,208JXmlqm10034假,08泾县,04茂林,03纪伟
0712_row_00025666,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0035.wav,1.04878,1.47026,低元音,a,嫁,208JXmlqm10035嫁,08泾县,04茂林,03纪伟
0712_row_00025667,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0041.wav,0.90529,1.2126,中低元音,ɛ,姐,208JXmlqm10041姐,08泾县,04茂林,03纪伟
0712_row_00025668,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0042.wav,1.1121,1.5021,中低元音,ɛ,借,208JXmlqm10042借,08泾县,04茂林,03纪伟
0712_row_00025669,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0043.wav,0.86799,1.34464,中低元音,ɛ,写,,08泾县,04茂林,03纪伟
0712_row_00025670,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0045.wav,0.99776,1.33358,中低元音,ɛ,谢,,08泾县,04茂林,03纪伟
0712_row_00025671,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0046.wav,0.98642,1.46905,中高元音,ə,车,,08泾县,04茂林,03纪伟
0712_row_00025672,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0047.wav,0.81474,1.44283,中高元音,ə,蛇,,08泾县,04茂林,03纪伟
0712_row_00025673,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0048.wav,1.37259,1.77788,中高元音,ə,射,,08泾县,04茂林,03纪伟
0712_row_00025674,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0049.wav,0.73799,1.0782,中高元音,ə,爷,208JXmlqm10049爷,08泾县,04茂林,03纪伟
0712_row_00025675,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0050.wav,1.15305,1.46255,中低元音,ɛ,野,,08泾县,04茂林,03纪伟
0712_row_00025676,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0051.wav,1.35122,1.70491,中高元音,ə,夜,,08泾县,04茂林,03纪伟
0712_row_00025677,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0052.wav,1.11781,1.42569,低元音,a,瓜,208JXmlqm10052瓜,08泾县,04茂林,03纪伟
0712_row_00025678,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0054.wav,1.00458,1.46413,低元音,a,花,,08泾县,04茂林,03纪伟
0712_row_00025679,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0055.wav,1.46781,1.94853,低元音,a,化,,08泾县,04茂林,03纪伟
0712_row_00025680,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0056.wav,1.22941,1.67092,低元音,a,华,208JXmlqm10056华,08泾县,04茂林,03纪伟
0712_row_00025681,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0058.wav,1.14283,1.52686,高元音,u,布,208JXmlqm10058布,08泾县,04茂林,03纪伟
0712_row_00025682,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0059.wav,0.97798,1.44526,高元音,u,铺,,08泾县,04茂林,03纪伟
0712_row_00025683,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0065.wav,1.99581,2.26726,高元音,u,杜,208JXmlqm10065杜,08泾县,04茂林,03纪伟
0712_row_00025684,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0068.wav,1.19199,1.52418,高元音,u,租,208JXmlqm10068租,08泾县,04茂林,03纪伟
0712_row_00025685,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/08泾县/04茂林/03纪伟/ch1/0072.wav,1.55792,1.91965,高元音,u,古,208JXmlqm10072古,08泾县,04茂林,03纪伟
